CODE,GUBUN,YEAR,DETAIL_INDEX,INDICATOR
5,C,2009,0.2,15
5,C,2010,0.25,15
5,C,2011,0,15
5,C,2012,0.2,15
5,C,2013,0.346,15
5,C,2014,0.472,15
5,C,2015,0.6,15
5,C,2016,0.719,15
5,C,2017,0.64,15
5,C,2018,0.51,15
5,C,2019,0.481,15
6,C,2008,0.25,15
6,C,2009,0.4,15
6,C,2010,0,15
6,C,2011,0.25,15
6,C,2012,0.2,15
6,C,2013,0.154,15
6,C,2014,0.113,15
6,C,2015,0.091,15
6,C,2016,0.053,15
6,C,2017,0.16,15
6,C,2018,0.333,15
6,C,2019,0.537,15
7,C,2008,0,15
7,C,2009,0.6,15
7,C,2010,0,15
7,C,2011,0.25,15
7,C,2012,0,15
7,C,2013,0,15
7,C,2014,0,15
7,C,2015,0,15
7,C,2016,0,15
7,C,2017,0.1,15
7,C,2018,0,15
7,C,2019,0.333,15
8,C,2017,0.58,15
8,C,2018,0.51,15
8,C,2019,0.519,15
9,C,2008,0.75,15
9,C,2009,0.8,15
9,C,2010,0.75,15
9,C,2011,0.5,15
9,C,2012,0.4,15
9,C,2013,0.442,15
9,C,2014,0.491,15
9,C,2015,0.545,15
9,C,2016,0.579,15
9,C,2017,0.46,15
9,C,2018,0.647,15
9,C,2019,0.593,15
10,C,2008,0.5,15
10,C,2009,0.4,15
10,C,2010,0.5,15
10,C,2011,0.25,15
10,C,2012,0.4,15
10,C,2013,0.327,15
10,C,2014,0.264,15
10,C,2015,0.218,15
10,C,2016,0.158,15
10,C,2017,0.4,15
10,C,2018,0.667,15
10,C,2019,0.315,15
11,C,2008,0.75,15
11,C,2009,0.8,15
11,C,2010,0.75,15
11,C,2011,0.75,15
11,C,2012,1,15
11,C,2013,1,15
11,C,2014,1,15
11,C,2015,1,15
11,C,2016,1,15
11,C,2017,0.92,15
11,C,2018,0.745,15
11,C,2019,0.796,15
12,C,2008,0.75,15
12,C,2009,0.6,15
12,C,2010,0.75,15
12,C,2011,0.5,15
12,C,2012,0.4,15
12,C,2013,0.481,15
12,C,2014,0.566,15
12,C,2015,0.655,15
12,C,2016,0.719,15
12,C,2017,0.62,15
12,C,2018,0.804,15
12,C,2019,0.796,15
13,C,2008,0.5,15
13,C,2009,0.6,15
13,C,2010,0.5,15
13,C,2011,0.75,15
13,C,2012,0.4,15
13,C,2013,0.462,15
13,C,2014,0.528,15
13,C,2015,0.6,15
13,C,2016,0.649,15
13,C,2017,0.64,15
13,C,2018,0.725,15
13,C,2019,0.796,15
14,C,2008,0,15
14,C,2009,0,15
14,C,2010,0,15
14,C,2011,0,15
14,C,2012,0.2,15
14,C,2013,0.288,15
14,C,2014,0.377,15
14,C,2015,0.491,15
14,C,2016,0.561,15
14,C,2017,0.32,15
14,C,2018,0.098,15
14,C,2019,0.407,15
15,C,2008,0.25,15
15,C,2009,0.2,15
15,C,2010,0.25,15
15,C,2011,0,15
15,C,2012,0.2,15
15,C,2013,0.269,15
15,C,2014,0.34,15
15,C,2015,0.4,15
15,C,2016,0.456,15
15,C,2017,0.4,15
15,C,2018,0.49,15
15,C,2019,0.574,15
16,C,2008,1,15
16,C,2009,1,15
16,C,2010,1,15
16,C,2011,0.75,15
16,C,2012,0.6,15
16,C,2013,0.635,15
16,C,2014,0.679,15
16,C,2015,0.727,15
16,C,2016,0.754,15
16,C,2017,0.7,15
16,C,2018,0.765,15
16,C,2019,0.87,15
17,C,2008,0.5,15
17,C,2009,0.4,15
17,C,2010,0.75,15
17,C,2011,0.25,15
17,C,2012,0.4,15
17,C,2013,0.538,15
17,C,2014,0.66,15
17,C,2015,0.782,15
17,C,2016,0.895,15
17,C,2017,1,15
17,C,2018,0.745,15
17,C,2019,0.833,15
0,C,2008,0.438,16
0,C,2009,0.486,16
0,C,2010,0.514,16
0,C,2011,0.428,16
0,C,2012,0.47,16
0,C,2013,0.459,16
0,C,2014,0.484,16
0,C,2015,0.523,16
0,C,2016,0.531,16
0,C,2017,0.574,16
0,C,2018,0.576,16
0,C,2019,0.599,16
1,C,2008,1,16
1,C,2009,0.947,16
1,C,2010,1,16
1,C,2011,0.995,16
1,C,2012,1,16
1,C,2013,0.909,16
1,C,2014,0.886,16
1,C,2015,0.874,16
1,C,2016,0.896,16
1,C,2017,0.933,16
1,C,2018,0.931,16
1,C,2019,1,16
2,C,2008,0.226,16
2,C,2009,0.304,16
2,C,2010,0.302,16
2,C,2011,0.281,16
2,C,2012,0.259,16
2,C,2013,0.245,16
2,C,2014,0.253,16
2,C,2015,0.282,16
2,C,2016,0.246,16
2,C,2017,0.277,16
2,C,2018,0.316,16
2,C,2019,0.271,16
3,C,2008,0.01,16
3,C,2009,0,16
3,C,2010,0.024,16
3,C,2011,0,16
3,C,2012,0,16
3,C,2013,0,16
3,C,2014,0.053,16
3,C,2015,0.112,16
3,C,2016,0.116,16
3,C,2017,0.109,16
3,C,2018,0.107,16
3,C,2019,0.063,16
4,C,2008,0.163,16
4,C,2009,0.229,16
4,C,2010,0.272,16
4,C,2011,0.255,16
4,C,2012,0.285,16
4,C,2013,0.242,16
4,C,2014,0.258,16
4,C,2015,0.311,16
4,C,2016,0.308,16
4,C,2017,0.343,16
4,C,2018,0.336,16
4,C,2019,0.299,16
5,C,2008,0.171,16
5,C,2009,0.276,16
5,C,2010,0.227,16
5,C,2011,0.166,16
5,C,2012,0.264,16
5,C,2013,0.241,16
5,C,2014,0.252,16
5,C,2015,0.326,16
5,C,2016,0.304,16
5,C,2017,0.327,16
5,C,2018,0.3,16
5,C,2019,0.266,16
6,C,2008,0.488,16
6,C,2009,0.521,16
6,C,2010,0.836,16
6,C,2011,0.563,16
6,C,2012,0.536,16
6,C,2013,0.417,16
6,C,2014,0.466,16
6,C,2015,0.46,16
6,C,2016,0.528,16
6,C,2017,0.559,16
6,C,2018,0.578,16
6,C,2019,0.558,16
7,C,2008,0.828,16
7,C,2009,1,16
7,C,2010,0.888,16
7,C,2011,1,16
7,C,2012,0.997,16
7,C,2013,1,16
7,C,2014,1,16
7,C,2015,1,16
7,C,2016,1,16
7,C,2017,1,16
7,C,2018,1,16
7,C,2019,0.975,16
8,C,2017,0.688,16
8,C,2018,0.619,16
8,C,2019,0.584,16
9,C,2008,0.266,16
9,C,2009,0.354,16
9,C,2010,0.397,16
9,C,2011,0.368,16
9,C,2012,0.508,16
9,C,2013,0.415,16
9,C,2014,0.4,16
9,C,2015,0.446,16
9,C,2016,0.453,16
9,C,2017,0.497,16
9,C,2018,0.498,16
9,C,2019,0.505,16
10,C,2008,0.261,16
10,C,2009,0.19,16
10,C,2010,0.24,16
10,C,2011,0.195,16
10,C,2012,0.188,16
10,C,2013,0.16,16
10,C,2014,0.216,16
10,C,2015,0.277,16
10,C,2016,0.292,16
10,C,2017,0.33,16
10,C,2018,0.303,16
10,C,2019,0.268,16
11,C,2008,0.245,16
11,C,2009,0.202,16
11,C,2010,0.339,16
11,C,2011,0.245,16
11,C,2012,0.222,16
11,C,2013,0.189,16
11,C,2014,0.197,16
11,C,2015,0.275,16
11,C,2016,0.304,16
11,C,2017,0.352,16
11,C,2018,0.359,16
11,C,2019,0.341,16
12,C,2008,0.501,16
12,C,2009,0.499,16
12,C,2010,0.566,16
12,C,2011,0.471,16
12,C,2012,0.468,16
12,C,2013,0.503,16
12,C,2014,0.49,16
12,C,2015,0.49,16
12,C,2016,0.509,16
12,C,2017,0.539,16
12,C,2018,0.523,16
12,C,2019,0.517,16
13,C,2008,0.216,16
13,C,2009,0.243,16
13,C,2010,0.233,16
13,C,2011,0.356,16
13,C,2012,0.358,16
13,C,2013,0.281,16
13,C,2014,0.305,16
13,C,2015,0.344,16
13,C,2016,0.339,16
13,C,2017,0.32,16
13,C,2018,0.311,16
13,C,2019,0.267,16
14,C,2008,0.465,16
14,C,2009,0.578,16
14,C,2010,0.56,16
14,C,2011,0.624,16
14,C,2012,0.644,16
14,C,2013,0.517,16
14,C,2014,0.544,16
14,C,2015,0.552,16
14,C,2016,0.523,16
14,C,2017,0.534,16
14,C,2018,0.569,16
14,C,2019,0.543,16
15,C,2008,0.388,16
15,C,2009,0.399,16
15,C,2010,0.668,16
15,C,2011,0.31,16
15,C,2012,0.394,16
15,C,2013,0.369,16
15,C,2014,0.374,16
15,C,2015,0.409,16
15,C,2016,0.406,16
15,C,2017,0.401,16
15,C,2018,0.425,16
15,C,2019,0.496,16
16,C,2008,0.289,16
16,C,2009,0.303,16
16,C,2010,0.319,16
16,C,2011,0.332,16
16,C,2012,0.311,16
16,C,2013,0.277,16
16,C,2014,0.297,16
16,C,2015,0.359,16
16,C,2016,0.357,16
16,C,2017,0.365,16
16,C,2018,0.359,16
16,C,2019,0.369,16
17,C,2008,0,16
17,C,2009,0.048,16
17,C,2010,0,16
17,C,2011,0.105,16
17,C,2012,0.06,16
17,C,2013,0.052,16
17,C,2014,0,16
17,C,2015,0,16
17,C,2016,0,16
17,C,2017,0,16
17,C,2018,0,16
17,C,2019,0,16
0,C,2008,0.492,5
0,C,2009,0.384,5
0,C,2010,0.384,5
0,C,2011,0.338,5
0,C,2012,0.482,5
0,C,2013,0.476,5
0,C,2014,0.381,5
0,C,2015,0.353,5
0,C,2016,0.258,5
0,C,2017,0.288,5
0,C,2018,0.378,5
0,C,2019,0.517,5
1,C,2008,0.562,5
1,C,2009,0.268,5
1,C,2010,0.363,5
1,C,2011,0.324,5
1,C,2012,0.544,5
1,C,2013,0.522,5
1,C,2014,0.418,5
1,C,2015,0.413,5
1,C,2016,0.274,5
1,C,2017,0.355,5
1,C,2018,0.49,5
1,C,2019,0.67,5
2,C,2008,0.03,5
2,C,2009,0.172,5
2,C,2010,0.329,5
2,C,2011,0.124,5
2,C,2012,0.408,5
2,C,2013,0.378,5
2,C,2014,0.275,5
2,C,2015,0.262,5
2,C,2016,0.238,5
2,C,2017,0.285,5
2,C,2018,0.416,5
2,C,2019,0.426,5
3,C,2008,0.211,5
3,C,2009,0.394,5
3,C,2010,0.425,5
3,C,2011,0.161,5
3,C,2012,0.089,5
3,C,2013,0,5
3,C,2014,0.042,5
3,C,2015,0.214,5
3,C,2016,0.134,5
3,C,2017,0.168,5
3,C,2018,0.334,5
3,C,2019,0.696,5
4,C,2008,0.098,5
4,C,2009,0.227,5
4,C,2010,0.066,5
4,C,2011,0.17,5
4,C,2012,0.242,5
4,C,2013,0.323,5
4,C,2014,0.189,5
4,C,2015,0.284,5
4,C,2016,0.184,5
4,C,2017,0.212,5
4,C,2018,0.212,5
4,C,2019,0.321,5
5,C,2008,0.446,5
5,C,2009,0.492,5
5,C,2010,0.524,5
5,C,2011,0.481,5
5,C,2012,0.524,5
5,C,2013,0.487,5
5,C,2014,0.464,5
5,C,2015,0.392,5
5,C,2016,0.234,5
5,C,2017,0.366,5
5,C,2018,0.6,5
5,C,2019,0.605,5
6,C,2008,0.582,5
6,C,2009,0.392,5
6,C,2010,0.508,5
6,C,2011,0.45,5
6,C,2012,0.622,5
6,C,2013,0.526,5
6,C,2014,0.505,5
6,C,2015,0.425,5
6,C,2016,0.529,5
6,C,2017,0.495,5
6,C,2018,0.578,5
6,C,2019,0.756,5
7,C,2008,0.852,5
7,C,2009,0.558,5
7,C,2010,0.539,5
7,C,2011,0.138,5
7,C,2012,0,5
7,C,2013,0.288,5
7,C,2014,0.036,5
7,C,2015,0.016,5
7,C,2016,0.223,5
7,C,2017,0.214,5
7,C,2018,0.296,5
7,C,2019,0.286,5
8,C,2017,0.483,5
8,C,2018,0.524,5
8,C,2019,0.783,5
9,C,2008,0.54,5
9,C,2009,0.277,5
9,C,2010,0.26,5
9,C,2011,0.304,5
9,C,2012,0.542,5
9,C,2013,0.617,5
9,C,2014,0.457,5
9,C,2015,0.328,5
9,C,2016,0.21,5
9,C,2017,0.204,5
9,C,2018,0.32,5
9,C,2019,0.533,5
10,C,2008,0.504,5
10,C,2009,0.502,5
10,C,2010,0.302,5
10,C,2011,0.45,5
10,C,2012,0.413,5
10,C,2013,0.359,5
10,C,2014,0.276,5
10,C,2015,0.182,5
10,C,2016,0.176,5
10,C,2017,0.185,5
10,C,2018,0.206,5
10,C,2019,0.496,5
11,C,2008,0.61,5
11,C,2009,0.626,5
11,C,2010,0.559,5
11,C,2011,0.52,5
11,C,2012,0.716,5
11,C,2013,0.487,5
11,C,2014,0.42,5
11,C,2015,0.448,5
11,C,2016,0.289,5
11,C,2017,0.266,5
11,C,2018,0.488,5
11,C,2019,0.591,5
12,C,2008,0.328,5
12,C,2009,0,5
12,C,2010,0.066,5
12,C,2011,0.136,5
12,C,2012,0.344,5
12,C,2013,0.274,5
12,C,2014,0.199,5
12,C,2015,0.217,5
12,C,2016,0.117,5
12,C,2017,0.207,5
12,C,2018,0.197,5
12,C,2019,0.096,5
13,C,2008,0.892,5
13,C,2009,0.68,5
13,C,2010,0.694,5
13,C,2011,0.712,5
13,C,2012,0.584,5
13,C,2013,0.607,5
13,C,2014,0.717,5
13,C,2015,0.572,5
13,C,2016,0.568,5
13,C,2017,0.564,5
13,C,2018,0.748,5
13,C,2019,0.926,5
14,C,2008,0.642,5
14,C,2009,1,5
14,C,2010,1,5
14,C,2011,1,5
14,C,2012,1,5
14,C,2013,1,5
14,C,2014,1,5
14,C,2015,1,5
14,C,2016,1,5
14,C,2017,1,5
14,C,2018,0.978,5
14,C,2019,0.925,5
15,C,2008,0.536,5
15,C,2009,0.751,5
15,C,2010,0.634,5
15,C,2011,0.425,5
15,C,2012,0.59,5
15,C,2013,0.488,5
15,C,2014,0.403,5
15,C,2015,0.312,5
15,C,2016,0.142,5
15,C,2017,0.202,5
15,C,2018,0.086,5
15,C,2019,0.12,5
16,C,2008,0.604,5
16,C,2009,0.493,5
16,C,2010,0.438,5
16,C,2011,0.342,5
16,C,2012,0.249,5
16,C,2013,0.241,5
16,C,2014,0.179,5
16,C,2015,0.271,5
16,C,2016,0.106,5
16,C,2017,0,5
16,C,2018,0.044,5
16,C,2019,0.1,5
17,C,2008,1,5
17,C,2009,0.735,5
17,C,2010,0.756,5
17,C,2011,0.396,5
17,C,2012,0.408,5
17,C,2013,0.36,5
17,C,2014,0.528,5
17,C,2015,0.303,5
17,C,2016,0.17,5
17,C,2017,0.498,5
17,C,2018,0.651,5
17,C,2019,0.666,5
0,C,2008,0.412,17
0,C,2009,0.29,17
0,C,2010,0.3,17
0,C,2011,0.273,17
0,C,2012,0.486,17
0,C,2013,0.5,17
0,C,2014,0.389,17
0,C,2015,0.341,17
0,C,2016,0.171,17
0,C,2017,0.189,17
0,C,2018,0.304,17
0,C,2019,0.4,17
1,C,2008,0.412,17
1,C,2009,0.129,17
1,C,2010,0.233,17
1,C,2011,0.182,17
1,C,2012,0.459,17
1,C,2013,0.441,17
1,C,2014,0.333,17
1,C,2015,0.318,17
1,C,2016,0.146,17
1,C,2017,0.216,17
1,C,2018,0.391,17
1,C,2019,0.45,17
2,C,2008,0.059,17
2,C,2009,0.032,17
2,C,2010,0.2,17
2,C,2011,0.061,17
2,C,2012,0.378,17
2,C,2013,0.441,17
2,C,2014,0.361,17
2,C,2015,0.295,17
2,C,2016,0.195,17
2,C,2017,0.216,17
2,C,2018,0.348,17
2,C,2019,0.35,17
3,C,2008,0.118,17
3,C,2009,0.226,17
3,C,2010,0.267,17
3,C,2011,0.091,17
3,C,2012,0.135,17
3,C,2013,0,17
3,C,2014,0.083,17
3,C,2015,0.182,17
3,C,2016,0.049,17
3,C,2017,0.027,17
3,C,2018,0.217,17
3,C,2019,0.55,17
4,C,2008,0,17
4,C,2009,0.032,17
4,C,2010,0,17
4,C,2011,0.091,17
4,C,2012,0.243,17
4,C,2013,0.382,17
4,C,2014,0.194,17
4,C,2015,0.227,17
4,C,2016,0.049,17
4,C,2017,0.081,17
4,C,2018,0,17
4,C,2019,0.1,17
5,C,2008,0.382,17
5,C,2009,0.419,17
5,C,2010,0.467,17
5,C,2011,0.424,17
5,C,2012,0.514,17
5,C,2013,0.441,17
5,C,2014,0.389,17
5,C,2015,0.295,17
5,C,2016,0.024,17
5,C,2017,0.189,17
5,C,2018,0.435,17
5,C,2019,0.4,17
6,C,2008,0.529,17
6,C,2009,0.258,17
6,C,2010,0.4,17
6,C,2011,0.424,17
6,C,2012,0.649,17
6,C,2013,0.588,17
6,C,2014,0.583,17
6,C,2015,0.432,17
6,C,2016,0.39,17
6,C,2017,0.297,17
6,C,2018,0.435,17
6,C,2019,0.6,17
7,C,2008,0.765,17
7,C,2009,0.419,17
7,C,2010,0.367,17
7,C,2011,0,17
7,C,2012,0,17
7,C,2013,0.235,17
7,C,2014,0,17
7,C,2015,0,17
7,C,2016,0.122,17
7,C,2017,0.108,17
7,C,2018,0.217,17
7,C,2019,0,17
8,C,2017,0.405,17
8,C,2018,0.522,17
8,C,2019,0.75,17
9,C,2008,0.412,17
9,C,2009,0.129,17
9,C,2010,0.133,17
9,C,2011,0.212,17
9,C,2012,0.486,17
9,C,2013,0.618,17
9,C,2014,0.417,17
9,C,2015,0.295,17
9,C,2016,0.073,17
9,C,2017,0.027,17
9,C,2018,0.174,17
9,C,2019,0.35,17
10,C,2008,0.588,17
10,C,2009,0.613,17
10,C,2010,0.4,17
10,C,2011,0.606,17
10,C,2012,0.595,17
10,C,2013,0.588,17
10,C,2014,0.5,17
10,C,2015,0.364,17
10,C,2016,0.244,17
10,C,2017,0.297,17
10,C,2018,0.391,17
10,C,2019,0.7,17
11,C,2008,0.647,17
11,C,2009,0.613,17
11,C,2010,0.533,17
11,C,2011,0.394,17
11,C,2012,0.73,17
11,C,2013,0.471,17
11,C,2014,0.389,17
11,C,2015,0.432,17
11,C,2016,0.244,17
11,C,2017,0.189,17
11,C,2018,0.435,17
11,C,2019,0.5,17
12,C,2008,0.412,17
12,C,2009,0,17
12,C,2010,0.133,17
12,C,2011,0.273,17
12,C,2012,0.459,17
12,C,2013,0.353,17
12,C,2014,0.278,17
12,C,2015,0.273,17
12,C,2016,0,17
12,C,2017,0.189,17
12,C,2018,0.13,17
12,C,2019,0,17
13,C,2008,0.882,17
13,C,2009,0.71,17
13,C,2010,0.767,17
13,C,2011,0.727,17
13,C,2012,0.757,17
13,C,2013,0.735,17
13,C,2014,0.861,17
13,C,2015,0.614,17
13,C,2016,0.537,17
13,C,2017,0.595,17
13,C,2018,0.87,17
13,C,2019,1,17
14,C,2008,0.471,17
14,C,2009,1,17
14,C,2010,1,17
14,C,2011,1,17
14,C,2012,1,17
14,C,2013,1,17
14,C,2014,1,17
14,C,2015,1,17
14,C,2016,1,17
14,C,2017,1,17
14,C,2018,0.957,17
14,C,2019,0.85,17
15,C,2008,0.471,17
15,C,2009,0.71,17
15,C,2010,0.533,17
15,C,2011,0.364,17
15,C,2012,0.649,17
15,C,2013,0.559,17
15,C,2014,0.5,17
15,C,2015,0.386,17
15,C,2016,0.146,17
15,C,2017,0.162,17
15,C,2018,0.087,17
15,C,2019,0.1,17
16,C,2008,0.588,17
16,C,2009,0.516,17
16,C,2010,0.467,17
16,C,2011,0.364,17
16,C,2012,0.351,17
16,C,2013,0.412,17
16,C,2014,0.306,17
16,C,2015,0.341,17
16,C,2016,0.122,17
16,C,2017,0,17
16,C,2018,0.087,17
16,C,2019,0.2,17
17,C,2008,1,17
17,C,2009,0.871,17
17,C,2010,0.9,17
17,C,2011,0.515,17
17,C,2012,0.595,17
17,C,2013,0.676,17
17,C,2014,0.917,17
17,C,2015,0.591,17
17,C,2016,0.341,17
17,C,2017,0.622,17
17,C,2018,1,17
17,C,2019,1,17
0,C,2008,0.573,18
0,C,2009,0.478,18
0,C,2010,0.469,18
0,C,2011,0.403,18
0,C,2012,0.479,18
0,C,2013,0.452,18
0,C,2014,0.373,18
0,C,2015,0.365,18
0,C,2016,0.346,18
0,C,2017,0.387,18
0,C,2018,0.453,18
0,C,2019,0.634,18
1,C,2008,0.713,18
1,C,2009,0.406,18
1,C,2010,0.493,18
1,C,2011,0.465,18
1,C,2012,0.628,18
1,C,2013,0.602,18
1,C,2014,0.502,18
1,C,2015,0.508,18
1,C,2016,0.403,18
1,C,2017,0.494,18
1,C,2018,0.588,18
1,C,2019,0.889,18
2,C,2008,0,18
2,C,2009,0.311,18
2,C,2010,0.458,18
2,C,2011,0.188,18
2,C,2012,0.439,18
2,C,2013,0.315,18
2,C,2014,0.19,18
2,C,2015,0.229,18
2,C,2016,0.28,18
2,C,2017,0.354,18
2,C,2018,0.485,18
2,C,2019,0.501,18
3,C,2008,0.304,18
3,C,2009,0.563,18
3,C,2010,0.582,18
3,C,2011,0.231,18
3,C,2012,0.042,18
3,C,2013,0,18
3,C,2014,0,18
3,C,2015,0.245,18
3,C,2016,0.218,18
3,C,2017,0.31,18
3,C,2018,0.452,18
3,C,2019,0.841,18
4,C,2008,0.195,18
4,C,2009,0.422,18
4,C,2010,0.131,18
4,C,2011,0.25,18
4,C,2012,0.24,18
4,C,2013,0.264,18
4,C,2014,0.184,18
4,C,2015,0.342,18
4,C,2016,0.318,18
4,C,2017,0.344,18
4,C,2018,0.425,18
4,C,2019,0.542,18
5,C,2008,0.509,18
5,C,2009,0.565,18
5,C,2010,0.581,18
5,C,2011,0.537,18
5,C,2012,0.535,18
5,C,2013,0.532,18
5,C,2014,0.54,18
5,C,2015,0.489,18
5,C,2016,0.445,18
5,C,2017,0.544,18
5,C,2018,0.764,18
5,C,2019,0.81,18
6,C,2008,0.634,18
6,C,2009,0.526,18
6,C,2010,0.616,18
6,C,2011,0.476,18
6,C,2012,0.596,18
6,C,2013,0.463,18
6,C,2014,0.427,18
6,C,2015,0.417,18
6,C,2016,0.668,18
6,C,2017,0.693,18
6,C,2018,0.722,18
6,C,2019,0.912,18
7,C,2008,0.939,18
7,C,2009,0.697,18
7,C,2010,0.711,18
7,C,2011,0.275,18
7,C,2012,0,18
7,C,2013,0.34,18
7,C,2014,0.072,18
7,C,2015,0.033,18
7,C,2016,0.324,18
7,C,2017,0.319,18
7,C,2018,0.375,18
7,C,2019,0.573,18
8,C,2017,0.56,18
8,C,2018,0.525,18
8,C,2019,0.816,18
9,C,2008,0.668,18
9,C,2009,0.425,18
9,C,2010,0.387,18
9,C,2011,0.396,18
9,C,2012,0.598,18
9,C,2013,0.616,18
9,C,2014,0.497,18
9,C,2015,0.36,18
9,C,2016,0.348,18
9,C,2017,0.38,18
9,C,2018,0.465,18
9,C,2019,0.716,18
10,C,2008,0.42,18
10,C,2009,0.392,18
10,C,2010,0.204,18
10,C,2011,0.295,18
10,C,2012,0.231,18
10,C,2013,0.13,18
10,C,2014,0.052,18
10,C,2015,0,18
10,C,2016,0.109,18
10,C,2017,0.073,18
10,C,2018,0.021,18
10,C,2019,0.292,18
11,C,2008,0.574,18
11,C,2009,0.639,18
11,C,2010,0.585,18
11,C,2011,0.646,18
11,C,2012,0.703,18
11,C,2013,0.502,18
11,C,2014,0.451,18
11,C,2015,0.463,18
11,C,2016,0.334,18
11,C,2017,0.342,18
11,C,2018,0.54,18
11,C,2019,0.682,18
12,C,2008,0.244,18
12,C,2009,0,18
12,C,2010,0,18
12,C,2011,0,18
12,C,2012,0.229,18
12,C,2013,0.195,18
12,C,2014,0.12,18
12,C,2015,0.16,18
12,C,2016,0.234,18
12,C,2017,0.225,18
12,C,2018,0.264,18
12,C,2019,0.193,18
13,C,2008,0.901,18
13,C,2009,0.651,18
13,C,2010,0.621,18
13,C,2011,0.696,18
13,C,2012,0.412,18
13,C,2013,0.48,18
13,C,2014,0.573,18
13,C,2015,0.53,18
13,C,2016,0.6,18
13,C,2017,0.534,18
13,C,2018,0.625,18
13,C,2019,0.851,18
14,C,2008,0.813,18
14,C,2009,1,18
14,C,2010,1,18
14,C,2011,1,18
14,C,2012,1,18
14,C,2013,1,18
14,C,2014,1,18
14,C,2015,1,18
14,C,2016,1,18
14,C,2017,1,18
14,C,2018,1,18
14,C,2019,1,18
15,C,2008,0.601,18
15,C,2009,0.792,18
15,C,2010,0.735,18
15,C,2011,0.486,18
15,C,2012,0.53,18
15,C,2013,0.417,18
15,C,2014,0.306,18
15,C,2015,0.238,18
15,C,2016,0.137,18
15,C,2017,0.243,18
15,C,2018,0.085,18
15,C,2019,0.141,18
16,C,2008,0.621,18
16,C,2009,0.47,18
16,C,2010,0.408,18
16,C,2011,0.319,18
16,C,2012,0.147,18
16,C,2013,0.069,18
16,C,2014,0.052,18
16,C,2015,0.201,18
16,C,2016,0.089,18
16,C,2017,0,18
16,C,2018,0,18
16,C,2019,0,18
17,C,2008,1,18
17,C,2009,0.599,18
17,C,2010,0.613,18
17,C,2011,0.278,18
17,C,2012,0.222,18
17,C,2013,0.043,18
17,C,2014,0.139,18
17,C,2015,0.015,18
17,C,2016,0,18
17,C,2017,0.374,18
17,C,2018,0.302,18
17,C,2019,0.333,18
0,C,2008,0.674,6
0,C,2009,0.688,6
0,C,2010,0.668,6
0,C,2011,0.705,6
0,C,2012,0.666,6
0,C,2013,0.68,6
0,C,2014,0.693,6
0,C,2015,0.678,6
0,C,2016,0.715,6
0,C,2017,0.728,6
0,C,2018,0.74,6
0,C,2019,0.712,6
1,C,2008,1,6
1,C,2009,1,6
1,C,2010,1,6
1,C,2011,1,6
1,C,2012,1,6
1,C,2013,0.994,6
1,C,2014,0.996,6
1,C,2015,1,6
1,C,2016,1,6
1,C,2017,1,6
1,C,2018,1,6
1,C,2019,1,6
2,C,2008,0.572,6
2,C,2009,0.57,6
2,C,2010,0.586,6
2,C,2011,0.672,6
2,C,2012,0.594,6
2,C,2013,0.656,6
2,C,2014,0.647,6
2,C,2015,0.648,6
2,C,2016,0.693,6
2,C,2017,0.722,6
2,C,2018,0.747,6
2,C,2019,0.7,6
3,C,2008,0.608,6
3,C,2009,0.622,6
3,C,2010,0.566,6
3,C,2011,0.592,6
3,C,2012,0.608,6
3,C,2013,0.617,6
3,C,2014,0.589,6
3,C,2015,0.547,6
3,C,2016,0.576,6
3,C,2017,0.594,6
3,C,2018,0.676,6
3,C,2019,0.63,6
4,C,2008,0.557,6
4,C,2009,0.648,6
4,C,2010,0.546,6
4,C,2011,0.659,6
4,C,2012,0.533,6
4,C,2013,0.574,6
4,C,2014,0.562,6
4,C,2015,0.55,6
4,C,2016,0.601,6
4,C,2017,0.589,6
4,C,2018,0.613,6
4,C,2019,0.61,6
5,C,2008,0.51,6
5,C,2009,0.579,6
5,C,2010,0.558,6
5,C,2011,0.546,6
5,C,2012,0.426,6
5,C,2013,0.488,6
5,C,2014,0.612,6
5,C,2015,0.654,6
5,C,2016,0.74,6
5,C,2017,0.738,6
5,C,2018,0.734,6
5,C,2019,0.68,6
6,C,2008,0.68,6
6,C,2009,0.734,6
6,C,2010,0.729,6
6,C,2011,0.763,6
6,C,2012,0.756,6
6,C,2013,0.746,6
6,C,2014,0.753,6
6,C,2015,0.746,6
6,C,2016,0.733,6
6,C,2017,0.778,6
6,C,2018,0.724,6
6,C,2019,0.68,6
7,C,2008,0.674,6
7,C,2009,0.688,6
7,C,2010,0.668,6
7,C,2011,0.694,6
7,C,2012,0.666,6
7,C,2013,0.624,6
7,C,2014,0.642,6
7,C,2015,0.684,6
7,C,2016,0.758,6
7,C,2017,0.748,6
7,C,2018,0.742,6
7,C,2019,0.676,6
8,C,2017,0.728,6
8,C,2018,0.74,6
8,C,2019,0.712,6
9,C,2008,0,6
9,C,2009,0,6
9,C,2010,0,6
9,C,2011,0,6
9,C,2012,0,6
9,C,2013,0,6
9,C,2014,0,6
9,C,2015,0,6
9,C,2016,0,6
9,C,2017,0,6
9,C,2018,0,6
9,C,2019,0,6
10,C,2008,0.592,6
10,C,2009,0.652,6
10,C,2010,0.57,6
10,C,2011,0.636,6
10,C,2012,0.589,6
10,C,2013,0.621,6
10,C,2014,0.616,6
10,C,2015,0.607,6
10,C,2016,0.652,6
10,C,2017,0.641,6
